index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,age_certification_encoded,imdb_category_encoded
580,tm101609,Raajneeti,0,"It is the story of a fiercely fought election campaign, where money power and corruption are the accepted norms, and where treachery and manipulation are routinely used weapons. As the personal drama of these conflict-ridden characters unfolds against this gritty backdrop, love and friendship become mere baits, and relationships get sacrificed at the altar of political alignments. The darkness that rises from their souls threatens to envelope all that they hold precious. Until eventually, in the crescendo of increasing violence, the line between good and evil blurs, making it impossible to distinguish heroes from villains. Raajneeti is the story of Indian democracy. And its ugly underside. It is about politics. And beyond.",2010.0,PG,167.0,tt1291465,7.1,17555.0,2,0
581,ts98316,Edge of the Universe,1,"Leading astronomers reveal the latest discoveries about death-trap planets, asteroids, comets and other wonders of the cosmos.",2001.9999999999998,TV-G,48.99999999999999,tt6951568,7.199999999999999,206.0,1,0
586,tm134407,Dev.D,0,"Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.",2009.0000000000002,PG-13,144.0,tt1327035,7.9,30389.0,3,0
589,tm144263,Aagey Se Right,0,"Aage Se Right is the story of chance, co-incidence and real life humor based in the present day Mumbai. The film spans over five days of panic, chaos and mayhem!!!",2009.0000000000002,G,117.0,tt1479667,5.2,406.0,1,0
592,ts12444,The Fierce Wife,1,"The Fierce Wife, or The Shrewd Wife in Singapore, is a 2010 Taiwanese drama starring Sonia Sui, Wen Sheng Hao, Chris Wang and Amanda Zhu. It was a TTV and Sanlih E-Television co-presentation, and was directed by Xu Fu Jun. The filming started in October 2010, and was first broadcast on 5 November 2010. Itâ€™s been on the air ever since.

Before The Fierce Wife was produced, both Sonia Sui and Wen Sheng Hao had acted in two TTV productions, The Year of Happiness and Love and PS Man. The Fierce Wife, The Year of Happiness and Love, and PS Man all feature youth idol.

On 9 June 2011, The Fierce Wife, described as â€œthe most talked about TV show in Taiwan,â€ entered the Japanese market, renamed Does Marriage Guarantee Happiness. It was broadcast on BS Nittele in Chinese with Japanese subtitles, every Thursday at 2300 in high definition, six times as high as in Taiwan. The whole TV series was divided into 34 episodes in Japan, and the DVDs in both Chinese and Japanese went on sale on 20 June 2012.

The TV series was a big hit in 2011. â€œXiaosanâ€ or â€œLittle Thirdâ€, â€œthe other womanâ€ in the story, has become a popular euphemism thanks to the show. Also, merchandise has sold well in Taiwan and abroad. The popular drama was nominated for a number of Golden Bell Awards. Some controversial parts of the story received heated discussion, and the producer Wang Pei Hua decided to make it into a feature movie set four years after the main female character Xie An Zhen get divorced. A press conference to announce the film adaptation The Fierce Wife: The Final Episode, was held on 20 January 2012. The film was released on 17 August 2012.",2010.0,TV-MA,58.99999999999999,tt4304720,6.799999999999999,90.0,4,0
594,tm91323,I Hate Luv Storys,0,"Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.",2010.0,PG,129.0,tt1667838,5.6,7994.0,2,0
596,tm52176,Welcome to Sajjanpur,0,"Mahadev (Shreyas Talpade) is an unemployed graduate with a Bachelor of Arts from Satna college, who is forced to make a living writing letters for the uneducated people of his village. His real ambition is to become a novel writer. Through his humble occupation, Mahadev has the potential to impact numerous lives. The movie is a satirical, but warm-hearted portrait of life in rural India.",2008.0,PG,134.0,tt1221139,6.9,3239.0,2,0
597,tm178555,I Am Kalam,0,"The film celebrates the survival of the human spirit against overwhelming odds and highlights the need for underprivileged children's education. Its a film based on former indian president A.P.J. Abdul Kalam and is aimed at inspiring the poor to educate their children. Written by DaGambit Chhotu's peasant village is ruined by drought, so his ma drops the boy with uncle Bhati, who runs a tea stand at the city outskirts. Clever Chottu, who calls himself Kalam after the self-made Indian president, soon outsmarts uncle's adult assistant and makes friends with the loneliest boy in the palace, now a hotel, a prince his age.",2010.0,G,88.0,tt1805263,8.0,4166.0,1,0
603,tm154375,Main Aurr Mrs Khanna,0,"Three people, each having different aspirations from life, are caught in a tangle of emotions and donâ€™t know the way out. Thereâ€™s a husband and wife with love eroding from their life. And thereâ€™s a single, happy-go-lucky dude who falls in love with the wife.",2009.0000000000002,PG,115.0,tt1174041,3.5,3148.0,2,0
607,tm95507,Chance Pe Dance,0,"Sameer is the archetypal struggler who leaves his dad in Delhi and comes to Mumbai, chasing dreams of becoming a star in Bollywood. Does he manage to survive the bleak and grueling rounds of endless auditions, broken promises and missed chances?",2010.0,G,121.0,tt1392744,4.8,2968.0,1,0
617,tm84316,Shootout at Lokhandwala,0,"On a calm summer day in 1991, in the bustling Lokhandwala Complex, five criminals including Maya and Dilip were counting 70 lakhs in flat no. 32 B, when 286 policemen, headed by ACP Khan, took strategic positions around their building. A gunfire ensued and the entire nation witnessed the most talked about daylight encounter lasting 6 hours that transformed suburban Mumbai into a war zone.",2007.0000000000002,PG-13,145.0,tt0811066,7.1,10139.0,3,0
618,ts39604,The Hospital,1,"When the President's only daughter, Liu Xinping, checks into a hospital for her chemotherapy treatment, the head of internal medicine and the head of surgery become core members of the President's medical team. Both men plan to use this opportunity to prove themselves as the best candidate for the position of hospital director. As a result, the two men appoint rival surgeons to attend to Xiuping's surgery.",2006.0,TV-14,48.00000000000001,tt2823414,7.4,40.0,3,0
620,tm352243,Interview with a Serial Killer,0,"In this jailhouse interview, Arthur Shawcross, the Genesee River Killer, shares candid details of his crimes and his surprising family bonds.",2008.0,PG-13,44.0,tt6978288,5.9,595.0,3,0
622,ts160526,Khawatir,1,"A TV show devoted to help young people to be mature in their faith, work & knowledge",2005.0,TV-14,20.0,tt3062514,9.6,3046.0,3,0
623,tm130999,Dhoondte Reh Jaaoge,0,"Anand Pawar (Kunal Khemu) and Raj Chopra (Paresh Rawal) are perhaps the two most extreme individuals that have walked the city of Mumbai. While Anand is an idealist chartered accountant, Raj is an idle film producer.",2009.0000000000002,PG,135.0,tt1391544,5.6,812.0,2,0
626,ts23797,Black & White,1,"Pi Zi and Ying Xiong are two cops who are as different as day and night. One lives a luxurious lifestyle and does nothing but drink coffee and wait for information from dubious sources to crack his cases. Another believes law and justice are the pillars of society and is constantly on the street catching criminals. When a case brings these two top crime solvers together, sparks fly and light begins to creep into the dark corners of Taipei.",2009.0000000000002,TV-14,37.0,tt1508870,7.6,302.0,3,0
627,tm85369,Hattrick,0,"Despite cricket fever running wild, there are two people in India who dislike its influence over their lives. The first is Dr. Satyajit Chavan, who will not permit anyone in his home nor the hospital to view nor hear anything related to it; and the second is Kashmira, who is recently married to Sarabjeet Singh, and hates cricket as her husband is obsessed with it and has even neglected to be attentive leave alone take her for a honeymoon. Then there is Hemandra Patel, located in England for over 10 years, works as an airport Janitor, but has told everyone he is a Customs Officer, is awaiting word on his becoming a Citizen, but his fate rests with Immigration Officer, Cook, who hates all Patels, including Sardar Vallabhai Patel. Watch how the world cup influences them, and the shock that awaits Hemandra when he finds that his daughter is secretly seeing an English-African male by the name of Silver.",2007.0000000000002,PG,110.0,tt0979891,4.3,493.00000000000006,2,0
628,tm143510,Harishchandrachi Factory,0,The movie depicts efforts and struggle by Dadasaheb Falke for creating first motion picture in India - Raja Harishchandra.,2009.0000000000002,G,96.00000000000001,tt1524539,8.4,2464.0,1,0
631,tm148041,What's Your Raashee?,0,"What's Your Raashee? Yogesh Patel, a young man in a hurry. Yogesh must find his dream girl within 10 days to save his family from utter ruin. Finding the dream girl is tough enough. Finding her in a hurry is even tougher.",2009.0000000000002,PG-13,192.00000000000003,tt1242530,4.8,2718.0,3,0
634,ts70843,The Prince Who Turns into a Frog,1,"The Prince Who Turns Into a Frog is a 2005 Taiwanese drama starring Ming Dow and Sam Wang of boyband 183 Club; and Joe Chen and Joyce Zhao of girl group 7 Flowers, as well as all the members of the former and two members of the latter, who are signed by Jungiery Entertainment. It was produced by Sanlih E-Television and directed by Chen Ming Zhang and Liu Jun Jie.

The series was first broadcast in Taiwan on free-to-air Taiwan Television from 5 June 2005 to 16 October 2005, every Sunday at 21:30 and cable TV Sanlih E-Television from 11 June 2005 to 22 October 2005, every Saturday at 21:00.

Episode seven was broadcast on 17 July 2005, it achieved an average rating of 7.05 and peaked at 8.05, which broke the previous average record of 6.43 held by Meteor Garden and was the highest peak for a single episode for a Taiwanese drama until it was broken by episode 13 of Fated To Love You which peaked at 8.13 in 2008.",2005.0,TV-14,44.0,tt1454440,6.799999999999999,128.0,3,0
637,ts13411,Cocaine,1,"A three-part documentary series investigating the cocaine trafficking, distribution, usage and state control.",2005.0,TV-14,44.0,tt0907286,7.1,60.0,3,0
638,ts8614,Breakout,1,"After losing her family in a suspicious car crash, a woman awakens from a 13-year coma determined to expose the truth about the long-ago tragedy.",2010.0,TV-14,44.0,tt7131684,6.699999999999999,7.0,3,0
642,ts4924,At Dolphin Bay,1,"At Dolphin Bay is a Taiwanese drama that stars Angela Zhang, Ambrose Hsu, Wallace Huo, and Jill Hsu. The drama aired on 2003 in SETTV.",2003.0,TV-14,58.99999999999999,tt8612066,6.9,39.0,3,0
644,ts126804,My MVP Valentine,1,"A young man whose life revolves around basketball must give up what he loves the most to repent for a horrible tragedy. Tuan Chen-Feng (Hsing-shu Yen), a talented high school basketball player, is on the way to the most important competition of his life when he is involved in a car accident that paralyzes Angel (Michelle Lee-Wen Lin), who happens to be the younger sister of his biggest rival, Iceman (Yi-Fei Chen).",2001.9999999999998,TV-PG,69.0,tt6286390,6.5,27.0,2,0
645,tm28024,A Very Special Love,0,"Laida Magtalas is a modern-day Belle who works hard to provide for her family while hoping that someday she will meet her prince charming and that they will live happily ever after together. That would-be prince charming is none other than ""Miggy"", the youngest member of the Montenegro clan â€” a well established family in the business world. Moony Laida's desire to finally meet Miggy leads her to apply as an Editorial Assistant at his newly launched menâ€™s magazine, ""Bachelor"". In spite of the fact that a relationship with Miggy may prove to be a long shot, Laida revels working in such close proximity with the man of her dreams.",2008.0,PG,105.00000000000001,tt1243381,6.5,388.0,2,0
647,tm481594,Bheem vs Aliens,0,"Aliens from a planet called Zeake attack Dholakpur. They destroy the palace and take King Indravarma and Princess Indumati captive. The aliens then proceed to Pehalwanpur. Kyto, the alien leader challenges Bheem to a game to release the king and his daughter.",2010.0,G,69.0,tt6442436,7.699999999999999,35.00000000000001,1,0
